date,time,temp,dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
3/14/19,8:20 PM,50 å¡F,36 å¡F,58%,WNW,14 mph,0 mph,29.54 in,0.0 in,Fair
3/14/19,8:50 PM,50 å¡F,36 å¡F,58%,W,14 mph,0 mph,29.54 in,0.0 in,Fair
3/14/19,9:20 PM,48 å¡F,37 å¡F,66%,W,15 mph,0 mph,29.57 in,0.0 in,Fair
3/14/19,9:50 PM,48 å¡F,37 å¡F,66%,W,15 mph,0 mph,29.57 in,0.0 in,Fair
3/14/19,10:20 PM,46 å¡F,36 å¡F,66%,W,12 mph,0 mph,29.60 in,0.0 in,Fair
3/14/19,10:50 PM,46 å¡F,37 å¡F,71%,W,12 mph,0 mph,29.60 in,0.0 in,Fair
3/14/19,11:20 PM,46 å¡F,37 å¡F,71%,W,13 mph,0 mph,29.60 in,0.0 in,Fair
3/14/19,11:50 PM,46 å¡F,37 å¡F,71%,W,14 mph,0 mph,29.63 in,0.0 in,Fair
3/14/19,12:20 AM,46 å¡F,37 å¡F,71%,W,13 mph,0 mph,29.63 in,0.0 in,Fair
3/14/19,12:50 AM,46 å¡F,37 å¡F,71%,W,14 mph,0 mph,29.63 in,0.0 in,Fair
3/15/19,1:20 AM,46 å¡F,37 å¡F,71%,W,12 mph,0 mph,29.63 in,0.0 in,Fair
3/15/19,1:50 AM,46 å¡F,37 å¡F,71%,W,13 mph,0 mph,29.63 in,0.0 in,Fair
3/15/19,2:20 AM,46 å¡F,37 å¡F,71%,WSW,10 mph,0 mph,29.66 in,0.0 in,Fair
3/15/19,2:50 AM,45 å¡F,37 å¡F,76%,SW,13 mph,0 mph,29.63 in,0.0 in,Fair
3/15/19,3:20 AM,45 å¡F,37 å¡F,76%,SW,13 mph,0 mph,29.63 in,0.0 in,Fair
3/15/19,3:50 AM,46 å¡F,39 å¡F,76%,SW,14 mph,0 mph,29.63 in,0.0 in,Fair
3/15/19,4:20 AM,46 å¡F,41 å¡F,81%,WSW,15 mph,0 mph,29.60 in,0.0 in,Light Rain
3/15/19,4:50 AM,46 å¡F,41 å¡F,81%,WSW,14 mph,0 mph,29.60 in,0.0 in,Light Rain
3/15/19,5:20 AM,46 å¡F,41 å¡F,81%,WSW,10 mph,0 mph,29.60 in,0.0 in,Light Rain
3/15/19,5:50 AM,45 å¡F,43 å¡F,93%,SW,9 mph,0 mph,29.57 in,0.0 in,Light Rain
3/15/19,6:20 AM,45 å¡F,43 å¡F,93%,SW,9 mph,0 mph,29.57 in,0.0 in,Light Rain
3/15/19,6:50 AM,45 å¡F,43 å¡F,93%,SSW,9 mph,0 mph,29.54 in,0.0 in,Light Rain
3/15/19,7:20 AM,46 å¡F,45 å¡F,93%,SSW,12 mph,0 mph,29.54 in,0.0 in,Light Rain
3/15/19,7:50 AM,48 å¡F,46 å¡F,93%,SW,16 mph,0 mph,29.51 in,0.0 in,Light Rain
3/15/19,8:20 AM,48 å¡F,46 å¡F,93%,WSW,17 mph,0 mph,29.51 in,0.0 in,Light Rain
3/15/19,8:50 AM,50 å¡F,48 å¡F,94%,WSW,17 mph,0 mph,29.54 in,0.0 in,Light Rain
3/15/19,9:20 AM,50 å¡F,48 å¡F,94%,W,20 mph,0 mph,29.54 in,0.0 in,Light Rain
3/15/19,9:50 AM,52 å¡F,48 å¡F,88%,W,21 mph,0 mph,29.54 in,0.0 in,Light Rain / Windy
3/15/19,10:20 AM,52 å¡F,48 å¡F,88%,W,21 mph,0 mph,29.54 in,0.0 in,Light Rain / Windy
3/15/19,10:50 AM,52 å¡F,48 å¡F,88%,WSW,21 mph,0 mph,29.54 in,0.0 in,Light Rain / Windy
3/15/19,11:20 AM,52 å¡F,48 å¡F,88%,WSW,22 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy / Windy
3/15/19,11:50 AM,52 å¡F,50 å¡F,94%,WSW,23 mph,35 mph,29.57 in,0.0 in,Light Drizzle / Windy
3/15/19,12:20 PM,52 å¡F,48 å¡F,88%,WSW,20 mph,0 mph,29.57 in,0.0 in,Light Rain
3/15/19,12:50 PM,54 å¡F,48 å¡F,82%,W,22 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy / Windy
3/15/19,1:20 PM,54 å¡F,48 å¡F,82%,W,22 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/15/19,1:50 PM,54 å¡F,48 å¡F,82%,W,25 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/15/19,2:20 PM,54 å¡F,48 å¡F,82%,W,22 mph,37 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/15/19,2:50 PM,54 å¡F,48 å¡F,82%,W,22 mph,33 mph,29.60 in,0.0 in,Light Rain / Windy
3/15/19,3:20 PM,54 å¡F,50 å¡F,88%,WSW,21 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/15/19,3:50 PM,54 å¡F,50 å¡F,88%,WSW,22 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/15/19,4:20 PM,54 å¡F,48 å¡F,82%,WSW,20 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy
3/15/19,4:50 PM,54 å¡F,48 å¡F,82%,WSW,21 mph,0 mph,29.60 in,0.0 in,Light Rain / Windy
3/15/19,5:20 PM,52 å¡F,50 å¡F,94%,WSW,23 mph,0 mph,29.60 in,0.0 in,Light Rain / Windy
3/15/19,5:50 PM,52 å¡F,50 å¡F,94%,WSW,22 mph,0 mph,29.60 in,0.0 in,Light Rain / Windy
3/15/19,6:20 PM,52 å¡F,50 å¡F,94%,WSW,24 mph,0 mph,29.60 in,0.0 in,Light Rain / Windy
3/15/19,6:50 PM,52 å¡F,48 å¡F,88%,WSW,23 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/15/19,7:20 PM,52 å¡F,48 å¡F,88%,WSW,24 mph,0 mph,29.60 in,0.0 in,Light Drizzle / Windy
3/15/19,7:50 PM,52 å¡F,50 å¡F,94%,WSW,23 mph,0 mph,29.63 in,0.0 in,Light Drizzle / Windy
3/15/19,8:20 PM,52 å¡F,48 å¡F,88%,WSW,22 mph,0 mph,29.63 in,0.0 in,Light Rain / Windy
3/15/19,8:50 PM,52 å¡F,48 å¡F,88%,WSW,21 mph,0 mph,29.63 in,0.0 in,Light Rain / Windy
3/15/19,9:20 PM,52 å¡F,48 å¡F,88%,W,22 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy / Windy
3/15/19,9:50 PM,52 å¡F,48 å¡F,88%,W,22 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy / Windy
3/15/19,10:20 PM,52 å¡F,48 å¡F,88%,W,20 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
3/15/19,10:50 PM,52 å¡F,48 å¡F,88%,W,21 mph,0 mph,29.69 in,0.0 in,Light Rain / Windy
3/15/19,11:20 PM,52 å¡F,50 å¡F,94%,W,18 mph,0 mph,29.69 in,0.0 in,Rain Shower
3/15/19,11:50 PM,48 å¡F,46 å¡F,93%,NW,12 mph,0 mph,29.72 in,0.0 in,Rain Shower
3/15/19,12:20 AM,48 å¡F,46 å¡F,93%,WNW,17 mph,0 mph,29.72 in,0.0 in,Rain
3/15/19,12:50 AM,48 å¡F,46 å¡F,93%,WNW,14 mph,0 mph,29.72 in,0.0 in,Rain
3/16/19,1:20 AM,48 å¡F,45 å¡F,87%,WNW,13 mph,0 mph,29.72 in,0.0 in,Light Rain
3/16/19,1:50 AM,48 å¡F,45 å¡F,87%,W,14 mph,0 mph,29.72 in,0.0 in,Light Rain
3/16/19,2:20 AM,46 å¡F,45 å¡F,93%,W,12 mph,0 mph,29.75 in,0.0 in,Light Rain
3/16/19,2:50 AM,46 å¡F,45 å¡F,93%,W,10 mph,0 mph,29.72 in,0.0 in,Light Rain
3/16/19,3:20 AM,46 å¡F,45 å¡F,93%,W,8 mph,0 mph,29.72 in,0.0 in,Light Rain
3/16/19,3:50 AM,46 å¡F,46 å¡F,100%,WSW,3 mph,0 mph,29.72 in,0.0 in,Drizzle
3/16/19,4:20 AM,48 å¡F,46 å¡F,93%,SW,8 mph,0 mph,29.69 in,0.0 in,Drizzle
3/16/19,4:50 AM,50 å¡F,48 å¡F,94%,WSW,16 mph,0 mph,29.69 in,0.0 in,Light Drizzle
3/16/19,5:20 AM,50 å¡F,48 å¡F,94%,WSW,20 mph,0 mph,29.69 in,0.0 in,Light Drizzle
3/16/19,5:50 AM,50 å¡F,48 å¡F,94%,WSW,24 mph,0 mph,29.69 in,0.0 in,Light Drizzle / Windy
3/16/19,6:20 AM,50 å¡F,46 å¡F,87%,WSW,21 mph,36 mph,29.69 in,0.0 in,Light Drizzle / Windy
3/16/19,6:50 AM,50 å¡F,46 å¡F,87%,WSW,23 mph,35 mph,29.69 in,0.0 in,Light Drizzle / Windy
3/16/19,7:20 AM,50 å¡F,46 å¡F,87%,WSW,22 mph,35 mph,29.69 in,0.0 in,Mostly Cloudy / Windy
3/16/19,7:50 AM,50 å¡F,46 å¡F,87%,WSW,22 mph,39 mph,29.69 in,0.0 in,Mostly Cloudy / Windy
3/16/19,8:20 AM,50 å¡F,45 å¡F,82%,WSW,22 mph,33 mph,29.69 in,0.0 in,Mostly Cloudy / Windy
3/16/19,8:50 AM,50 å¡F,45 å¡F,82%,WSW,21 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy / Windy
3/16/19,9:20 AM,50 å¡F,45 å¡F,82%,WSW,21 mph,32 mph,29.69 in,0.0 in,Light Rain / Windy
3/16/19,9:50 AM,50 å¡F,45 å¡F,82%,SW,23 mph,0 mph,29.69 in,0.0 in,Light Rain / Windy
3/16/19,10:20 AM,50 å¡F,45 å¡F,82%,SW,23 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy / Windy
3/16/19,10:50 AM,52 å¡F,45 å¡F,76%,WSW,22 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy / Windy
3/16/19,11:20 AM,52 å¡F,45 å¡F,76%,WSW,22 mph,33 mph,29.66 in,0.0 in,Mostly Cloudy / Windy
3/16/19,11:50 AM,52 å¡F,43 å¡F,71%,WSW,23 mph,37 mph,29.66 in,0.0 in,Mostly Cloudy / Windy
3/16/19,12:20 PM,50 å¡F,43 å¡F,76%,WSW,21 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy / Windy
3/16/19,12:50 PM,50 å¡F,45 å¡F,82%,WSW,21 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy / Windy
3/16/19,1:20 PM,52 å¡F,45 å¡F,76%,SW,21 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy / Windy
3/16/19,1:50 PM,52 å¡F,43 å¡F,71%,WSW,23 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy / Windy
3/16/19,2:20 PM,52 å¡F,43 å¡F,71%,WSW,26 mph,43 mph,29.63 in,0.0 in,Mostly Cloudy / Windy
3/16/19,2:50 PM,52 å¡F,41 å¡F,67%,WSW,29 mph,43 mph,29.63 in,0.0 in,Mostly Cloudy / Windy
3/16/19,3:20 PM,52 å¡F,43 å¡F,71%,SW,25 mph,38 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/16/19,3:50 PM,52 å¡F,43 å¡F,71%,SW,23 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/16/19,4:20 PM,52 å¡F,43 å¡F,71%,SW,23 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy / Windy
3/16/19,4:50 PM,52 å¡F,43 å¡F,71%,SW,21 mph,32 mph,29.57 in,0.0 in,Mostly Cloudy / Windy
3/16/19,5:20 PM,52 å¡F,41 å¡F,67%,SW,20 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
3/16/19,5:50 PM,52 å¡F,43 å¡F,71%,SW,18 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy
3/16/19,6:20 PM,54 å¡F,43 å¡F,67%,SW,20 mph,0 mph,29.54 in,0.0 in,Mostly Cloudy
3/16/19,6:50 PM,52 å¡F,43 å¡F,71%,SSW,18 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy
3/16/19,7:20 PM,54 å¡F,43 å¡F,67%,SSW,16 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy
3/16/19,7:50 PM,54 å¡F,41 å¡F,62%,SSW,16 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy
3/16/19,8:20 PM,54 å¡F,41 å¡F,62%,SSW,17 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy
3/16/19,8:50 PM,54 å¡F,43 å¡F,67%,SSW,17 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy
3/16/19,9:20 PM,54 å¡F,43 å¡F,67%,SSW,20 mph,0 mph,29.48 in,0.0 in,Fair
3/16/19,9:50 PM,52 å¡F,43 å¡F,71%,SSW,18 mph,30 mph,29.45 in,0.0 in,Fair
3/16/19,10:20 PM,52 å¡F,43 å¡F,71%,SSW,20 mph,33 mph,29.45 in,0.0 in,Fair
3/16/19,10:50 PM,52 å¡F,43 å¡F,71%,SSW,21 mph,0 mph,29.45 in,0.0 in,Fair / Windy
3/16/19,11:20 PM,52 å¡F,43 å¡F,71%,SW,18 mph,0 mph,29.45 in,0.0 in,Fair
3/16/19,11:50 PM,52 å¡F,45 å¡F,76%,SW,17 mph,0 mph,29.42 in,0.0 in,Fair
3/16/19,12:20 AM,52 å¡F,43 å¡F,71%,SW,21 mph,35 mph,29.42 in,0.0 in,Mostly Cloudy / Windy
3/16/19,12:50 AM,52 å¡F,41 å¡F,67%,SW,24 mph,41 mph,29.42 in,0.0 in,Mostly Cloudy / Windy
3/17/19,1:20 AM,50 å¡F,39 å¡F,66%,SW,22 mph,33 mph,29.42 in,0.0 in,Mostly Cloudy / Windy
3/17/19,1:50 AM,50 å¡F,41 å¡F,71%,SW,23 mph,36 mph,29.39 in,0.0 in,Mostly Cloudy / Windy
3/17/19,2:20 AM,50 å¡F,39 å¡F,66%,SW,24 mph,36 mph,29.39 in,0.0 in,Mostly Cloudy / Windy
3/17/19,2:50 AM,50 å¡F,37 å¡F,62%,SW,22 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy / Windy
3/17/19,3:20 AM,50 å¡F,39 å¡F,66%,SW,21 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy / Windy
3/17/19,3:50 AM,50 å¡F,39 å¡F,66%,SW,24 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy / Windy
3/17/19,4:20 AM,48 å¡F,41 å¡F,76%,SW,23 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy / Windy
3/17/19,4:50 AM,48 å¡F,41 å¡F,76%,SSW,20 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy
3/17/19,5:20 AM,48 å¡F,41 å¡F,76%,SW,21 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy / Windy
3/17/19,5:50 AM,48 å¡F,41 å¡F,76%,SW,20 mph,0 mph,29.33 in,0.0 in,Light Rain
3/17/19,6:20 AM,46 å¡F,43 å¡F,87%,SW,22 mph,0 mph,29.33 in,0.0 in,Light Rain / Windy
3/17/19,6:50 AM,46 å¡F,43 å¡F,87%,WSW,21 mph,0 mph,29.36 in,0.0 in,Light Rain / Windy
3/17/19,7:20 AM,45 å¡F,43 å¡F,93%,WSW,17 mph,0 mph,29.36 in,0.0 in,Light Rain
3/17/19,7:50 AM,45 å¡F,41 å¡F,87%,WSW,14 mph,0 mph,29.36 in,0.0 in,Light Rain
3/17/19,8:20 AM,45 å¡F,39 å¡F,81%,WSW,15 mph,0 mph,29.39 in,0.0 in,Partly Cloudy
3/17/19,8:50 AM,45 å¡F,41 å¡F,87%,WSW,14 mph,0 mph,29.39 in,0.0 in,Mostly Cloudy
3/17/19,9:20 AM,45 å¡F,39 å¡F,81%,W,18 mph,0 mph,29.42 in,0.0 in,Mostly Cloudy
3/17/19,9:50 AM,46 å¡F,39 å¡F,76%,W,18 mph,0 mph,29.42 in,0.0 in,Partly Cloudy
3/17/19,10:20 AM,45 å¡F,37 å¡F,76%,W,20 mph,31 mph,29.45 in,0.0 in,Partly Cloudy
3/17/19,10:50 AM,46 å¡F,36 å¡F,66%,WSW,17 mph,0 mph,29.45 in,0.0 in,Partly Cloudy
3/17/19,11:20 AM,46 å¡F,36 å¡F,66%,W,20 mph,0 mph,29.48 in,0.0 in,Partly Cloudy
3/17/19,11:50 AM,46 å¡F,37 å¡F,71%,W,17 mph,0 mph,29.48 in,0.0 in,Partly Cloudy
3/17/19,12:20 PM,48 å¡F,36 å¡F,62%,W,18 mph,30 mph,29.51 in,0.0 in,Fair
3/17/19,12:50 PM,46 å¡F,36 å¡F,66%,WSW,18 mph,0 mph,29.51 in,0.0 in,Fair
3/17/19,1:20 PM,48 å¡F,36 å¡F,62%,W,17 mph,0 mph,29.51 in,0.0 in,Partly Cloudy
3/17/19,1:50 PM,48 å¡F,34 å¡F,57%,W,20 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
3/17/19,2:20 PM,48 å¡F,32 å¡F,54%,W,17 mph,0 mph,29.51 in,0.0 in,Partly Cloudy
3/17/19,2:50 PM,43 å¡F,36 å¡F,76%,WSW,13 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
3/17/19,3:20 PM,46 å¡F,36 å¡F,66%,W,12 mph,0 mph,29.54 in,0.0 in,Light Rain Shower
3/17/19,3:50 PM,41 å¡F,36 å¡F,81%,W,15 mph,0 mph,29.57 in,0.0 in,Light Rain Shower
3/17/19,4:20 PM,45 å¡F,37 å¡F,76%,W,9 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
3/17/19,4:50 PM,45 å¡F,36 å¡F,71%,W,13 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
3/17/19,5:20 PM,46 å¡F,34 å¡F,62%,WSW,15 mph,0 mph,29.57 in,0.0 in,Light Rain Shower
3/17/19,5:50 PM,39 å¡F,32 å¡F,75%,NW,23 mph,35 mph,29.60 in,0.0 in,Wintry Mix / Windy
3/17/19,6:20 PM,39 å¡F,34 å¡F,81%,NW,13 mph,0 mph,29.63 in,0.0 in,Light Rain Shower
3/17/19,6:50 PM,39 å¡F,34 å¡F,81%,WSW,16 mph,28 mph,29.66 in,0.0 in,Light Rain Shower
3/17/19,7:20 PM,41 å¡F,34 å¡F,76%,WSW,12 mph,0 mph,29.66 in,0.0 in,Partly Cloudy
3/17/19,7:50 PM,41 å¡F,34 å¡F,76%,WSW,13 mph,0 mph,29.66 in,0.0 in,Fair
3/17/19,8:20 PM,41 å¡F,32 å¡F,70%,WSW,14 mph,0 mph,29.66 in,0.0 in,Fair
3/17/19,8:50 PM,39 å¡F,32 å¡F,75%,WSW,9 mph,0 mph,29.69 in,0.0 in,Fair
3/17/19,9:20 PM,41 å¡F,32 å¡F,70%,SW,10 mph,0 mph,29.69 in,0.0 in,Partly Cloudy
3/17/19,9:50 PM,39 å¡F,34 å¡F,81%,W,16 mph,0 mph,29.72 in,0.0 in,Light Rain Shower
3/17/19,10:20 PM,37 å¡F,36 å¡F,93%,WSW,9 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
3/17/19,10:50 PM,37 å¡F,36 å¡F,93%,WSW,8 mph,0 mph,29.72 in,0.0 in,Fair
3/17/19,11:20 PM,37 å¡F,36 å¡F,93%,SW,12 mph,0 mph,29.72 in,0.0 in,Fair
3/17/19,11:50 PM,37 å¡F,36 å¡F,93%,SW,12 mph,0 mph,29.75 in,0.0 in,Fair
3/17/19,12:20 AM,37 å¡F,34 å¡F,87%,WSW,12 mph,0 mph,29.75 in,0.0 in,Fair
3/17/19,12:50 AM,37 å¡F,34 å¡F,87%,SW,13 mph,0 mph,29.75 in,0.0 in,Fair
3/18/19,1:20 AM,37 å¡F,34 å¡F,87%,SW,14 mph,0 mph,29.75 in,0.0 in,Fair
3/18/19,1:50 AM,37 å¡F,34 å¡F,87%,SW,13 mph,0 mph,29.75 in,0.0 in,Fair
3/18/19,2:20 AM,37 å¡F,34 å¡F,87%,SW,14 mph,0 mph,29.78 in,0.0 in,Fair
3/18/19,2:50 AM,37 å¡F,34 å¡F,87%,WSW,13 mph,0 mph,29.78 in,0.0 in,Fair
3/18/19,3:20 AM,37 å¡F,34 å¡F,87%,SW,12 mph,0 mph,29.78 in,0.0 in,Fair
3/18/19,3:50 AM,37 å¡F,34 å¡F,87%,SW,14 mph,0 mph,29.78 in,0.0 in,Fair
3/18/19,4:20 AM,37 å¡F,34 å¡F,87%,SW,13 mph,0 mph,29.78 in,0.0 in,Fair
3/18/19,4:50 AM,36 å¡F,34 å¡F,93%,SW,13 mph,0 mph,29.81 in,0.0 in,Fair
3/18/19,5:20 AM,36 å¡F,34 å¡F,93%,SW,12 mph,0 mph,29.81 in,0.0 in,Fair
3/18/19,5:50 AM,36 å¡F,34 å¡F,93%,SW,10 mph,0 mph,29.81 in,0.0 in,Fair
3/18/19,6:20 AM,36 å¡F,34 å¡F,93%,WSW,10 mph,0 mph,29.83 in,0.0 in,Fair
3/18/19,6:50 AM,37 å¡F,36 å¡F,93%,WSW,10 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy
3/18/19,7:20 AM,37 å¡F,36 å¡F,93%,WSW,9 mph,0 mph,29.86 in,0.0 in,Mostly Cloudy
3/18/19,7:50 AM,37 å¡F,36 å¡F,93%,WSW,9 mph,0 mph,29.86 in,0.0 in,Partly Cloudy
3/18/19,8:20 AM,37 å¡F,36 å¡F,93%,WSW,9 mph,0 mph,29.86 in,0.0 in,Partly Cloudy
3/18/19,8:50 AM,37 å¡F,36 å¡F,93%,SW,8 mph,0 mph,29.89 in,0.0 in,Fair
3/18/19,9:20 AM,39 å¡F,36 å¡F,87%,SW,9 mph,0 mph,29.89 in,0.0 in,Fair
3/18/19,9:50 AM,41 å¡F,37 å¡F,87%,WSW,8 mph,0 mph,29.92 in,0.0 in,Fair
3/18/19,10:20 AM,43 å¡F,39 å¡F,87%,WSW,10 mph,0 mph,29.92 in,0.0 in,Fair
3/18/19,10:50 AM,43 å¡F,39 å¡F,87%,W,8 mph,0 mph,29.95 in,0.0 in,Fair
3/18/19,11:20 AM,45 å¡F,37 å¡F,76%,WSW,9 mph,0 mph,29.95 in,0.0 in,Fair
3/18/19,11:50 AM,45 å¡F,37 å¡F,76%,WSW,8 mph,0 mph,29.95 in,0.0 in,Fair
3/18/19,12:20 PM,46 å¡F,36 å¡F,66%,WSW,13 mph,0 mph,29.95 in,0.0 in,Fair
3/18/19,12:50 PM,46 å¡F,36 å¡F,66%,WNW,12 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
3/18/19,1:20 PM,46 å¡F,32 å¡F,57%,WNW,14 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
3/18/19,1:50 PM,43 å¡F,34 å¡F,70%,NNW,16 mph,0 mph,29.98 in,0.0 in,Light Rain Shower
3/18/19,2:20 PM,45 å¡F,36 å¡F,71%,W,9 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
3/18/19,2:50 PM,48 å¡F,37 å¡F,66%,W,10 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
3/18/19,3:20 PM,46 å¡F,32 å¡F,57%,NNW,12 mph,0 mph,29.98 in,0.0 in,Fair
3/18/19,3:50 PM,48 å¡F,32 å¡F,54%,NW,13 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
3/18/19,4:20 PM,46 å¡F,32 å¡F,57%,WNW,12 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
3/18/19,4:50 PM,46 å¡F,32 å¡F,57%,WNW,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
3/18/19,5:20 PM,48 å¡F,37 å¡F,66%,W,5 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
3/18/19,5:50 PM,46 å¡F,32 å¡F,57%,N,12 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
3/18/19,6:20 PM,46 å¡F,32 å¡F,57%,NNW,9 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
3/18/19,6:50 PM,46 å¡F,32 å¡F,57%,NW,7 mph,0 mph,30.01 in,0.0 in,Fair
3/18/19,7:20 PM,46 å¡F,32 å¡F,57%,NW,7 mph,0 mph,30.04 in,0.0 in,Fair
3/18/19,7:50 PM,45 å¡F,32 å¡F,61%,NW,7 mph,0 mph,30.04 in,0.0 in,Fair
3/18/19,8:20 PM,43 å¡F,30 å¡F,61%,NNW,5 mph,0 mph,30.04 in,0.0 in,Fair
3/18/19,8:50 PM,43 å¡F,32 å¡F,66%,NNW,5 mph,0 mph,30.07 in,0.0 in,Fair
3/18/19,9:20 PM,41 å¡F,32 å¡F,70%,NW,5 mph,0 mph,30.07 in,0.0 in,Fair
3/18/19,9:50 PM,41 å¡F,32 å¡F,70%,WNW,2 mph,0 mph,30.07 in,0.0 in,Fair
3/18/19,10:20 PM,39 å¡F,32 å¡F,75%,WNW,3 mph,0 mph,30.10 in,0.0 in,Fair
3/18/19,10:50 PM,37 å¡F,32 å¡F,81%,W,3 mph,0 mph,30.10 in,0.0 in,Fair
3/18/19,11:20 PM,36 å¡F,32 å¡F,87%,WSW,2 mph,0 mph,30.10 in,0.0 in,Fair
3/18/19,11:50 PM,36 å¡F,32 å¡F,87%,SW,1 mph,0 mph,30.10 in,0.0 in,Fair
3/18/19,12:20 AM,34 å¡F,32 å¡F,93%,SSW,3 mph,0 mph,30.13 in,0.0 in,Fair
3/18/19,12:50 AM,34 å¡F,32 å¡F,93%,S,5 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,1:20 AM,36 å¡F,32 å¡F,87%,SSW,5 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,1:50 AM,34 å¡F,32 å¡F,93%,S,3 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,2:20 AM,34 å¡F,30 å¡F,87%,S,3 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,2:50 AM,34 å¡F,30 å¡F,87%,S,5 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,3:20 AM,32 å¡F,32 å¡F,100%,S,3 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,3:50 AM,32 å¡F,30 å¡F,93%,S,6 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,4:20 AM,34 å¡F,30 å¡F,87%,S,5 mph,0 mph,30.13 in,0.0 in,Fair
3/19/19,4:50 AM,34 å¡F,32 å¡F,93%,S,6 mph,0 mph,30.13 in,0.0 in,Partly Cloudy
3/19/19,5:20 AM,34 å¡F,32 å¡F,93%,S,6 mph,0 mph,30.16 in,0.0 in,Partly Cloudy
3/19/19,5:50 AM,34 å¡F,30 å¡F,87%,SSW,7 mph,0 mph,30.16 in,0.0 in,Partly Cloudy
3/19/19,6:20 AM,34 å¡F,30 å¡F,87%,SSW,7 mph,0 mph,30.16 in,0.0 in,Fair
3/19/19,6:50 AM,34 å¡F,30 å¡F,87%,SSW,7 mph,0 mph,30.16 in,0.0 in,Partly Cloudy
3/19/19,7:20 AM,34 å¡F,30 å¡F,87%,SSW,7 mph,0 mph,30.16 in,0.0 in,Partly Cloudy
3/19/19,7:50 AM,34 å¡F,30 å¡F,87%,SSW,7 mph,0 mph,30.16 in,0.0 in,Fair
3/19/19,8:20 AM,34 å¡F,32 å¡F,93%,SSW,7 mph,0 mph,30.19 in,0.0 in,Fair
3/19/19,8:50 AM,36 å¡F,32 å¡F,87%,SSW,8 mph,0 mph,30.19 in,0.0 in,Fair
3/19/19,9:20 AM,39 å¡F,34 å¡F,81%,SSW,7 mph,0 mph,30.19 in,0.0 in,Fair
3/19/19,9:50 AM,41 å¡F,34 å¡F,76%,SSW,7 mph,0 mph,30.19 in,0.0 in,Fair
