,index,time,,Temp (F),dewpoint,humidity,wind,windspeed,windgust,pressurre,precip,condit
,2314,2/18/19 8:50,,45,30,0.57,S,9,0,29.92,0,Fair
,2314.5,2/18/19 9:05,,,,,,,,,,
,2315,2/18/19 9:20,,46,32,0.57,S,9,0,29.92,0,Fair
,2315.5,2/18/19 9:35,,,,,,,,,,
,2316,2/18/19 9:50,,46,32,0.57,S,10,0,29.92,0,Fair
,2316.5,2/18/19 10:05,,,,,,,,,,
,2317,2/18/19 10:20,,48,32,0.54,S,10,0,29.92,0,Fair
,2317.5,2/18/19 10:35,,,,,,,,,,
,2318,2/18/19 10:50,,50,34,0.54,S,7,0,29.92,0,Fair
,2318.5,2/18/19 11:05,,,,,,,,,,
,2319,2/18/19 11:20,,52,34,0.5,S,7,0,29.92,0,Fair
,2319.5,2/18/19 11:35,,,,,,,,,,
,2320,2/18/19 11:50,,54,36,0.51,S,8,0,29.92,0,Fair
,2320.5,2/18/19 12:05,,,,,,,,,,
,2321,2/18/19 12:20,,55,36,0.47,S,6,0,29.89,0,Fair
,2321.5,2/18/19 12:35,,,,,,,,,,
,2322,2/18/19 12:50,,57,37,0.48,SSW,6,0,29.89,0,Fair
,2322.5,2/18/19 13:05,,,,,,,,,,
,2323,2/18/19 13:20,,57,39,0.51,SW,6,0,29.89,0,Fair
,2323.5,2/18/19 13:35,,,,,,,,,,
,2324,2/18/19 13:50,,57,37,0.48,SW,5,0,29.86,0,Fair
,2324.5,2/18/19 14:05,,,,,,,,,,
,2325,2/18/19 14:20,,57,37,0.48,SW,7,0,29.86,0,Fair
,2325.5,2/18/19 14:35,,,,,,,,,,
,2326,2/18/19 14:50,,59,39,0.48,WSW,3,0,29.86,0,Fair
,2326.5,2/18/19 15:05,,,,,,,,,,
,2327,2/18/19 15:20,,59,39,0.48,VAR,2,0,29.83,0,Fair
,2327.5,2/18/19 15:35,,,,,,,,,,
,2328,2/18/19 15:50,,59,39,0.48,VAR,2,0,29.83,0,Fair
,2328.5,2/18/19 16:05,,,,,,,,,,
,2329,2/18/19 16:20,,57,37,0.48,SW,9,0,29.83,0,Fair
,2329.5,2/18/19 16:35,,,,,,,,,,
,2330,2/18/19 16:50,,57,39,0.51,SW,8,0,29.83,0,Fair
,2330.5,2/18/19 17:05,,,,,,,,,,
,2331,2/18/19 17:20,,55,39,0.54,SW,9,0,29.83,0,Fair
,2331.5,2/18/19 17:35,,,,,,,,,,
,2332,2/18/19 17:50,,52,39,0.62,SW,6,0,29.83,0,Fair
,2332.5,2/18/19 18:05,,,,,,,,,,
,2333,2/18/19 18:20,,50,37,0.62,SSW,6,0,29.83,0,Fair
,2333.5,2/18/19 18:35,,,,,,,,,,
,2334,2/18/19 18:50,,48,39,0.71,SSW,6,0,29.83,0,Fair
,2334.5,2/18/19 19:05,,,,,,,,,,
,2335,2/18/19 19:20,,50,37,0.62,SSW,8,0,29.83,0,Fair
,2335.5,2/18/19 19:35,,,,,,,,,,
,2336,2/18/19 19:50,,50,37,0.62,SSW,9,0,29.83,0,Fair
,2336.5,2/18/19 20:05,,,,,,,,,,
,2337,2/18/19 20:20,,50,36,0.58,SSW,9,0,29.83,0,Fair
,2337.5,2/18/19 20:35,,,,,,,,,,
,2338,2/18/19 20:50,,50,36,0.58,SSW,10,0,29.86,0,Fair
,2338.5,2/18/19 21:05,,,,,,,,,,
,2339,2/18/19 21:20,,48,37,0.66,SSW,8,0,29.86,0,Fair
,2339.5,2/18/19 21:35,,,,,,,,,,
,2340,2/18/19 21:50,,48,37,0.66,SSW,8,0,29.86,0,Fair
,2340.5,2/18/19 22:05,,,,,,,,,,
,2341,2/18/19 22:20,,46,36,0.66,SSW,7,0,29.86,0,Fair
,2341.5,2/18/19 22:35,,,,,,,,,,
,2342,2/18/19 22:50,,46,36,0.66,SSW,7,0,29.86,0,Fair
,2342.5,2/18/19 23:05,,,,,,,,,,
,2343,2/18/19 23:20,,46,36,0.66,SW,9,0,29.86,0,Mostly Cloudy
,2343.5,2/18/19 23:35,,,,,,,,,,
,2344,2/18/19 23:50,,48,41,0.76,WSW,12,0,29.86,0,Mostly Cloudy
,2344.5,2/19/19 0:05,,,,,,,,,,
,2345,2/19/19 0:20,,48,41,0.76,W,10,0,29.89,0,Mostly Cloudy
,2345.5,2/19/19 0:35,,,,,,,,,,
,2346,2/19/19 0:50,,46,41,0.81,W,9,0,29.89,0,Mostly Cloudy
,2346.5,2/19/19 1:05,,,,,,,,,,
,2347,2/19/19 1:20,,46,41,0.81,W,10,0,29.89,0,Mostly Cloudy
,2347.5,2/19/19 1:35,,,,,,,,,,
,2348,2/19/19 1:50,,46,41,0.81,W,8,0,29.89,0,Light Rain
,2348.5,2/19/19 2:05,,,,,,,,,,
,2349,2/19/19 2:20,,46,41,0.81,W,8,0,29.89,0,Fair
,2349.5,2/19/19 2:35,,,,,,,,,,
,2350,2/19/19 2:50,,46,41,0.81,WSW,8,0,29.89,0,Mostly Cloudy
,2350.5,2/19/19 3:05,,,,,,,,,,
,2351,2/19/19 3:20,,45,41,0.87,WSW,10,0,29.89,0,Partly Cloudy
,2351.5,2/19/19 3:35,,,,,,,,,,
,2352,2/19/19 3:50,,45,41,0.87,WSW,9,0,29.89,0,Mostly Cloudy
,2352.5,2/19/19 4:05,,,,,,,,,,
,2353,2/19/19 4:20,,45,41,0.87,WSW,8,0,29.89,0,Partly Cloudy
,2353.5,2/19/19 4:35,,,,,,,,,,
,2354,2/19/19 4:50,,45,41,0.87,WSW,9,0,29.89,0,Partly Cloudy
,2354.5,2/19/19 5:05,,,,,,,,,,
,2355,2/19/19 5:20,,45,41,0.87,WSW,9,0,29.92,0,Mostly Cloudy
,2355.5,2/19/19 5:35,,,,,,,,,,
,2356,2/19/19 5:50,,45,41,0.87,WSW,10,0,29.92,0,Mostly Cloudy
,2356.5,2/19/19 6:05,,,,,,,,,,
,2357,2/19/19 6:20,,45,41,0.87,WSW,10,0,29.92,0,Mostly Cloudy
,2357.5,2/19/19 6:35,,,,,,,,,,
,2358,2/19/19 6:50,,45,41,0.87,WSW,14,0,29.92,0,Mostly Cloudy
,2358.5,2/19/19 7:05,,,,,,,,,,
,2359,2/19/19 7:20,,43,39,0.87,WSW,12,0,29.92,0,Partly Cloudy
,2359.5,2/19/19 7:35,,,,,,,,,,
,2360,2/19/19 7:50,,43,39,0.87,SW,10,0,29.95,0,Fair
,2360.5,2/19/19 8:05,,,,,,,,,,
,2361,2/19/19 8:20,,43,39,0.87,WSW,13,0,29.95,0,Fair
,2361.5,2/19/19 8:35,,,,,,,,,,
,2362,2/19/19 8:50,,43,39,0.87,WSW,10,0,29.95,0,Fair
,2362.5,2/19/19 9:05,,,,,,,,,,
,2363,2/19/19 9:20,,45,41,0.87,SW,13,0,29.98,0,Fair
,2363.5,2/19/19 9:35,,,,,,,,,,
,2364,2/19/19 9:50,,45,41,0.87,WSW,13,0,29.98,0,Fair
,2364.5,2/19/19 10:05,,,,,,,,,,
,2365,2/19/19 10:20,,46,43,0.87,WSW,12,0,29.98,0,Fair
,2365.5,2/19/19 10:35,,,,,,,,,,
,2366,2/19/19 10:50,,46,39,0.76,WSW,14,0,29.98,0,Fair
,2366.5,2/19/19 11:05,,,,,,,,,,
,2367,2/19/19 11:20,,46,39,0.76,W,15,0,29.98,0,Partly Cloudy
,2367.5,2/19/19 11:35,,,,,,,,,,
,2368,2/19/19 11:50,,48,39,0.71,W,14,0,30.01,0,Partly Cloudy
,2368.5,2/19/19 12:05,,,,,,,,,,
,2369,2/19/19 12:20,,50,39,0.66,WSW,12,0,30.01,0,Partly Cloudy
,2369.5,2/19/19 12:35,,,,,,,,,,
,2370,2/19/19 12:50,,48,37,0.66,W,14,0,30.01,0,Partly Cloudy
,2370.5,2/19/19 13:05,,,,,,,,,,
,2371,2/19/19 13:20,,48,37,0.66,WSW,14,0,30.01,0,Partly Cloudy
,2371.5,2/19/19 13:35,,,,,,,,,,
,2372,2/19/19 13:50,,50,37,0.62,W,10,0,29.98,0,Partly Cloudy
,2372.5,2/19/19 14:05,,,,,,,,,,
,2373,2/19/19 14:20,,48,37,0.66,W,12,0,29.98,0,Partly Cloudy
,2373.5,2/19/19 14:35,,,,,,,,,,
,2374,2/19/19 14:50,,52,39,0.62,W,13,0,30.01,0,Partly Cloudy
,2374.5,2/19/19 15:05,,,,,,,,,,
,2375,2/19/19 15:20,,50,37,0.62,WSW,14,0,29.98,0,Partly Cloudy
,2375.5,2/19/19 15:35,,,,,,,,,,
,2376,2/19/19 15:50,,50,37,0.62,WSW,13,0,29.98,0,Partly Cloudy
,2376.5,2/19/19 16:05,,,,,,,,,,
,2377,2/19/19 16:20,,50,34,0.54,WNW,14,0,29.98,0,Partly Cloudy
,2377.5,2/19/19 16:35,,,,,,,,,,
,2378,2/19/19 16:50,,50,36,0.58,WSW,12,0,29.98,0,Partly Cloudy
,2378.5,2/19/19 17:05,,,,,,,,,,
,2379,2/19/19 17:20,,50,34,0.54,WSW,8,0,29.98,0,Partly Cloudy
,2379.5,2/19/19 17:35,,,,,,,,,,
,2380,2/19/19 17:50,,48,36,0.62,W,7,0,29.98,0,Partly Cloudy
,2380.5,2/19/19 18:05,,,,,,,,,,
,2381,2/19/19 18:20,,48,37,0.66,WSW,8,0,29.98,0,Partly Cloudy
,2381.5,2/19/19 18:35,,,,,,,,,,
,2382,2/19/19 18:50,,46,36,0.66,WSW,6,0,30.01,0,Partly Cloudy
,2382.5,2/19/19 19:05,,,,,,,,,,
,2383,2/19/19 19:20,,45,37,0.76,WSW,6,0,30.01,0,Fair
,2383.5,2/19/19 19:35,,,,,,,,,,
,2384,2/19/19 19:50,,46,37,0.71,WSW,6,0,30.01,0,Fair
,2384.5,2/19/19 20:05,,,,,,,,,,
,2385,2/19/19 20:20,,45,37,0.76,SW,5,0,30.01,0,Fair
,2385.5,2/19/19 20:35,,,,,,,,,,
,2386,2/19/19 20:50,,45,37,0.76,SSW,5,0,30.01,0,Fair
,2386.5,2/19/19 21:05,,,,,,,,,,
,2387,2/19/19 21:20,,45,37,0.76,SW,5,0,30.01,0,Fair
,2387.5,2/19/19 21:35,,,,,,,,,,
,2388,2/19/19 21:50,,43,37,0.81,SSW,5,0,30.01,0,Fair
,2388.5,2/19/19 22:05,,,,,,,,,,
,2389,2/19/19 22:20,,43,37,0.81,SSW,5,0,30.01,0,Fair
,2389.5,2/19/19 22:35,,,,,,,,,,
,2390,2/19/19 22:50,,43,37,0.81,SSW,6,0,30.01,0,Fair
,2390.5,2/19/19 23:05,,,,,,,,,,
,2391,2/19/19 23:20,,41,36,0.81,SW,5,0,30.01,0,Fair
,2391.5,2/19/19 23:35,,,,,,,,,,
,2392,2/19/19 23:50,,39,36,0.87,SSW,5,0,30.01,0,Fair
,2392.5,2/20/19 0:05,,,,,,,,,,
,2393,2/20/19 0:20,,39,36,0.87,SSW,6,0,30.01,0,Fair
,2393.5,2/20/19 0:35,,,,,,,,,,
,2394,2/20/19 0:50,,41,36,0.81,SSW,7,0,30.01,0,Fair
,2394.5,2/20/19 1:05,,,,,,,,,,
,2395,2/20/19 1:20,,41,36,0.81,SSW,7,0,30.01,0,Fair
,2395.5,2/20/19 1:35,,,,,,,,,,
,2396,2/20/19 1:50,,39,36,0.87,SSW,6,0,30.04,0,Fair
,2396.5,2/20/19 2:05,,,,,,,,,,
,2397,2/20/19 2:20,,39,36,0.87,SSW,7,0,30.04,0,Fair
,2397.5,2/20/19 2:35,,,,,,,,,,
,2398,2/20/19 2:50,,39,36,0.87,SSW,7,0,30.01,0,Fair
,2398.5,2/20/19 3:05,,,,,,,,,,
,2399,2/20/19 3:20,,39,36,0.87,SSW,7,0,30.01,0,Fair
,2399.5,2/20/19 3:35,,,,,,,,,,
,2400,2/20/19 3:50,,39,36,0.87,SSW,6,0,30.01,0,Fair
,2400.5,2/20/19 4:05,,,,,,,,,,
,2401,2/20/19 4:20,,37,36,0.93,S,6,0,30.01,0,Fair
,2401.5,2/20/19 4:35,,,,,,,,,,
,2402,2/20/19 4:50,,37,36,0.93,S,6,0,30.01,0,Fair
,2402.5,2/20/19 5:05,,,,,,,,,,
,2403,2/20/19 5:20,,37,36,0.93,S,7,0,30.01,0,Fair
,2403.5,2/20/19 5:35,,,,,,,,,,
,2404,2/20/19 5:50,,39,36,0.87,S,8,0,30.01,0,Fair
,2404.5,2/20/19 6:05,,,,,,,,,,
,2405,2/20/19 6:20,,39,36,0.87,S,7,0,30.01,0,Fair
,2405.5,2/20/19 6:35,,,,,,,,,,
,2406,2/20/19 6:50,,37,36,0.93,S,7,0,30.01,0,Fair
,2406.5,2/20/19 7:05,,,,,,,,,,
,2407,2/20/19 7:20,,37,36,0.93,SSW,6,0,30.01,0,Fair
,2407.5,2/20/19 7:35,,,,,,,,,,
,2408,2/20/19 7:50,,39,36,0.87,SSW,7,0,30.01,0,Fair
,2408.5,2/20/19 8:05,,,,,,,,,,
,2409,2/20/19 8:20,,39,37,0.93,SSW,7,0,30.04,0,Fair
,2409.5,2/20/19 8:35,,,,,,,,,,
,2410,2/20/19 8:50,,39,37,0.93,S,8,0,30.04,0,Fair
,2410.5,2/20/19 9:05,,,,,,,,,,
,2411,2/20/19 9:20,,41,37,0.87,SSW,8,0,30.04,0,Fair
,2411.5,2/20/19 9:35,,,,,,,,,,
,2412,2/20/19 9:50,,43,39,0.87,SSW,9,0,30.07,0,Fair
,2412.5,2/20/19 10:05,,,,,,,,,,
,2413,2/20/19 10:20,,45,39,0.81,SW,10,0,30.07,0,Fair
,2413.5,2/20/19 10:35,,,,,,,,,,
,2414,2/20/19 10:50,,46,39,0.76,SW,10,0,30.07,0,Fair
,2414.5,2/20/19 11:05,,,,,,,,,,
,2415,2/20/19 11:20,,46,41,0.81,SW,12,0,30.07,0,Fair
,2415.5,2/20/19 11:35,,,,,,,,,,
,2416,2/20/19 11:50,,48,41,0.76,SW,12,0,30.07,0,Fair
,2416.5,2/20/19 12:05,,,,,,,,,,
,2417,2/20/19 12:20,,48,41,0.76,SW,12,0,30.07,0,Fair
,2417.5,2/20/19 12:35,,,,,,,,,,
,2418,2/20/19 12:50,,48,41,0.76,WSW,10,0,30.07,0,Fair
,2418.5,2/20/19 13:05,,,,,,,,,,
,2419,2/20/19 13:20,,50,41,0.71,SW,12,0,30.07,0,Fair
,2419.5,2/20/19 13:35,,,,,,,,,,
,2420,2/20/19 13:50,,50,39,0.66,WSW,7,0,30.07,0,Fair
,2420.5,2/20/19 14:05,,,,,,,,,,
,2421,2/20/19 14:20,,52,39,0.62,WSW,10,0,30.07,0,Fair
,2421.5,2/20/19 14:35,,,,,,,,,,
,2422,2/20/19 14:50,,52,34,0.5,SW,10,0,30.07,0,Fair
,2422.5,2/20/19 15:05,,,,,,,,,,
,2423,2/20/19 15:20,,52,36,0.54,WSW,12,0,30.07,0,Fair
,2423.5,2/20/19 15:35,,,,,,,,,,
,2424,2/20/19 15:50,,52,34,0.5,WSW,12,0,30.07,0,Fair
,2424.5,2/20/19 16:05,,,,,,,,,,
,2425,2/20/19 16:20,,52,36,0.54,SW,10,0,30.07,0,Fair
,2425.5,2/20/19 16:35,,,,,,,,,,
,2426,2/20/19 16:50,,50,36,0.58,SW,10,0,30.07,0,Fair
,2426.5,2/20/19 17:05,,,,,,,,,,
1,2427,2/20/19 17:50,,48,34,0.57,SW,7,0,30.07,0,Fair
,2427.5,2/20/19 18:05,,,,,,,,,,
,2428,2/20/19 18:20,,46,34,0.62,SW,8,0,30.07,0,Fair
,2428.5,2/20/19 18:35,,,,,,,,,,
,2429,2/20/19 18:50,,46,36,0.66,SSW,8,0,30.1,0,Fair
,2429.5,2/20/19 19:05,,,,,,,,,,
,2430,2/20/19 19:20,,45,37,0.76,SW,6,0,30.1,0,Fair
,2430.5,2/20/19 19:35,,,,,,,,,,
,2431,2/20/19 19:50,,45,37,0.76,SW,7,0,30.1,0,Fair
,2431.5,2/20/19 20:05,,,,,,,,,,
,2432,2/20/19 20:20,,45,37,0.76,SW,7,0,30.1,0,Fair
,2432.5,2/20/19 20:35,,,,,,,,,,
,2433,2/20/19 20:50,,43,37,0.81,SSW,5,0,30.1,0,Partly Cloudy
,2433.5,2/20/19 21:05,,,,,,,,,,
,2434,2/20/19 21:20,,45,39,0.81,SSW,5,0,30.1,0,Mostly Cloudy
,2434.5,2/20/19 21:35,,,,,,,,,,
,2435,2/20/19 21:50,,46,41,0.81,SSW,6,0,30.1,0,Mostly Cloudy
,2435.5,2/20/19 22:05,,,,,,,,,,
,2436,2/20/19 22:20,,45,41,0.87,SSW,5,0,30.1,0,Mostly Cloudy
,2436.5,2/20/19 22:35,,,,,,,,,,
,2437,2/20/19 22:50,,46,41,0.81,S,6,0,30.13,0,Mostly Cloudy
,2437.5,2/20/19 23:05,,,,,,,,,,
,2438,2/20/19 23:20,,45,39,0.81,S,7,0,30.1,0,Mostly Cloudy
,2438.5,2/20/19 23:35,,,,,,,,,,
,2439,2/20/19 23:50,,43,39,0.87,SSW,6,0,30.1,0,Partly Cloudy
,2439.5,2/21/19 0:05,,,,,,,,,,
,2440,2/21/19 0:20,,43,39,0.87,SSW,6,0,30.13,0,Fair
,2440.5,2/21/19 0:35,,,,,,,,,,
,2441,2/21/19 0:50,,43,37,0.81,SSW,6,0,30.13,0,Fair
,2441.5,2/21/19 1:05,,,,,,,,,,
,2442,2/21/19 1:20,,43,39,0.87,SSW,7,0,30.13,0,Fair
,2442.5,2/21/19 1:35,,,,,,,,,,
,2443,2/21/19 1:50,,43,39,0.87,SW,7,0,30.13,0,Fair
,2443.5,2/21/19 2:05,,,,,,,,,,
,2444,2/21/19 2:20,,43,39,0.87,SSW,7,0,30.13,0,Fair
,2444.5,2/21/19 2:35,,,,,,,,,,
,2445,2/21/19 2:50,,43,39,0.87,SW,8,0,30.13,0,Fair
,2445.5,2/21/19 3:05,,,,,,,,,,
,2446,2/21/19 3:20,,43,39,0.87,SSW,8,0,30.13,0,Fair
,2446.5,2/21/19 3:35,,,,,,,,,,
,2447,2/21/19 3:50,,43,39,0.87,SSW,7,0,30.13,0,Fair
,2447.5,2/21/19 4:05,,,,,,,,,,
,2448,2/21/19 4:20,,43,39,0.87,SSW,6,0,30.13,0,Fair
,2448.5,2/21/19 4:35,,,,,,,,,,
,2449,2/21/19 4:50,,43,39,0.87,SSW,7,0,30.13,0,Fair
,2449.5,2/21/19 5:05,,,,,,,,,,
,2450,2/21/19 5:20,,43,39,0.87,SSW,7,0,30.13,0,Fair
,2450.5,2/21/19 5:35,,,,,,,,,,
,2451,2/21/19 5:50,,41,39,0.93,SSW,7,0,30.13,0,Fair
,2451.5,2/21/19 6:05,,,,,,,,,,
,2452,2/21/19 6:20,,43,39,0.87,SSW,8,0,30.13,0,Fair
,2452.5,2/21/19 6:35,,,,,,,,,,
,2453,2/21/19 6:50,,41,39,0.93,SSW,7,0,30.13,0,Fair
,2453.5,2/21/19 7:05,,,,,,,,,,
,2454,2/21/19 7:20,,41,39,0.93,SSW,7,0,30.13,0,Fair
,2454.5,2/21/19 7:35,,,,,,,,,,
,2455,2/21/19 7:50,,43,39,0.87,SSW,8,0,30.16,0,Fair
,2455.5,2/21/19 8:05,,,,,,,,,,
,2456,2/21/19 8:20,,43,41,0.93,SW,8,0,30.16,0,Fair
,2456.5,2/21/19 8:35,,,,,,,,,,
,2457,2/21/19 8:50,,45,41,0.87,SW,8,0,30.16,0,Fair
,2457.5,2/21/19 9:05,,,,,,,,,,
,2458,2/21/19 9:20,,46,43,0.87,SW,7,0,30.19,0,Fair
,2458.5,2/21/19 9:35,,,,,,,,,,
,2459,2/21/19 9:50,,46,43,0.87,SSW,12,0,30.16,0,Fair
,2459.5,2/21/19 10:05,,,,,,,,,,
,2460,2/21/19 10:20,,48,45,0.87,SW,9,0,30.19,0,Fair
,2460.5,2/21/19 10:35,,,,,,,,,,
,2461,2/21/19 10:50,,50,46,0.87,WSW,5,0,30.19,0,Fair
,2461.5,2/21/19 11:05,,,,,,,,,,
,2462,2/21/19 11:20,,52,48,0.88,WSW,7,0,30.22,0,Fair
,2462.5,2/21/19 11:35,,,,,,,,,,
,2463,2/21/19 11:50,,54,43,0.67,WSW,9,0,30.22,0,Fair
,2463.5,2/21/19 12:05,,,,,,,,,,
,2464,2/21/19 12:20,,54,43,0.67,WSW,12,0,30.22,0,Fair
,2464.5,2/21/19 12:35,,,,,,,,,,
,2465,2/21/19 12:50,,54,43,0.67,WSW,10,0,30.22,0,Fair
,2465.5,2/21/19 13:05,,,,,,,,,,
,2466,2/21/19 13:20,,54,43,0.67,WSW,13,0,30.22,0,Fair
,2466.5,2/21/19 13:35,,,,,,,,,,
,2467,2/21/19 13:50,,55,43,0.63,WSW,12,0,30.19,0,Fair
,2467.5,2/21/19 14:05,,,,,,,,,,
,2468,2/21/19 14:20,,54,41,0.62,WSW,13,0,30.22,0,Fair
,2468.5,2/21/19 14:35,,,,,,,,,,
,2469,2/21/19 14:50,,55,43,0.63,WSW,8,0,30.22,0,Fair
,2469.5,2/21/19 15:05,,,,,,,,,,
,2470,2/21/19 15:20,,55,43,0.63,WSW,10,0,30.22,0,Fair
,2470.5,2/21/19 15:35,,,,,,,,,,
,2471,2/21/19 15:50,,55,45,0.67,WSW,9,0,30.22,0,Fair
,2471.5,2/21/19 16:05,,,,,,,,,,
,2472,2/21/19 16:20,,55,45,0.67,WSW,9,0,30.22,0,Fair
,2472.5,2/21/19 16:35,,,,,,,,,,
,2473,2/21/19 16:50,,55,43,0.63,WSW,9,0,30.22,0,Fair
,2473.5,2/21/19 17:05,,,,,,,,,,
,2474,2/21/19 17:20,,55,45,0.67,WSW,10,0,30.22,0,Fair
,2474.5,2/21/19 17:35,,,,,,,,,,
,2475,2/21/19 17:50,,54,45,0.72,WSW,7,0,30.22,0,Fair
,2475.5,2/21/19 18:05,,,,,,,,,,
,2476,2/21/19 18:20,,54,43,0.67,WSW,9,0,30.22,0,Fair
,2476.5,2/21/19 18:35,,,,,,,,,,
,2477,2/21/19 18:50,,52,43,0.71,WSW,6,0,30.25,0,Partly Cloudy
,2477.5,2/21/19 19:05,,,,,,,,,,
,2478,2/21/19 19:20,,52,45,0.76,WSW,7,0,30.25,0,Partly Cloudy
,2478.5,2/21/19 19:35,,,,,,,,,,
,2479,2/21/19 19:50,,50,45,0.82,WSW,6,0,30.25,0,Mostly Cloudy
,2479.5,2/21/19 20:05,,,,,,,,,,
,2480,2/21/19 20:20,,52,45,0.76,W,6,0,30.28,0,Mostly Cloudy
,2480.5,2/21/19 20:35,,,,,,,,,,
,2481,2/21/19 20:50,,52,43,0.71,WSW,7,0,30.28,0,Partly Cloudy
,2481.5,2/21/19 21:05,,,,,,,,,,
,2482,2/21/19 21:20,,52,45,0.76,W,6,0,30.28,0,Fair
,2482.5,2/21/19 21:35,,,,,,,,,,
,2483,2/21/19 21:50,,52,45,0.76,W,7,0,30.28,0,Mostly Cloudy
,2483.5,2/21/19 22:05,,,,,,,,,,
,2484,2/21/19 22:20,,50,43,0.76,W,6,0,30.3,0,Mostly Cloudy
,2484.5,2/21/19 22:35,,,,,,,,,,
,2485,2/21/19 22:50,,48,45,0.87,NNW,3,0,30.3,0,Fair
,2485.5,2/21/19 23:05,,,,,,,,,,
,2486,2/21/19 23:20,,48,45,0.87,NW,2,0,30.3,0,Fair
,2486.5,2/21/19 23:35,,,,,,,,,,
,2487,2/21/19 23:50,,48,45,0.87,W,2,0,30.3,0,Fair
,2487.5,2/22/19 0:05,,,,,,,,,,
,2488,2/22/19 0:20,,46,-15,0.07,N,3,0,30.33,0,Fair
,2488.5,2/22/19 0:35,,,,,,,,,,
,2489,2/22/19 0:50,,46,43,0.87,NW,2,0,30.33,0,Fair
,2489.5,2/22/19 1:05,,,,,,,,,,
,2490,2/22/19 1:20,,45,45,1,N,1,0,30.33,0,Fair
,2490.5,2/22/19 1:35,,,,,,,,,,
,2491,2/22/19 1:50,,45,45,1,CALM,0,0,30.33,0,Fair
,2491.5,2/22/19 2:05,,,,,,,,,,
,2492,2/22/19 2:20,,45,43,0.93,CALM,0,0,30.33,0,Shallow Fog
,2492.5,2/22/19 2:35,,,,,,,,,,
,2493,2/22/19 2:50,,45,43,0.93,WNW,2,0,30.33,0,Shallow Fog
,2493.5,2/22/19 3:05,,,,,,,,,,
,2494,2/22/19 3:20,,43,41,0.93,WNW,5,0,30.36,0,Shallow Fog
,2494.5,2/22/19 3:35,,,,,,,,,,
,2495,2/22/19 3:50,,45,43,0.93,NW,6,0,30.36,0,Fog
,2495.5,2/22/19 4:05,,,,,,,,,,
,2496,2/22/19 4:20,,43,43,1,NW,6,0,30.36,0,Fog
,2496.5,2/22/19 4:35,,,,,,,,,,
,2497,2/22/19 4:50,,43,43,1,NNW,6,0,30.36,0,Fog
,2497.5,2/22/19 5:05,,,,,,,,,,
,2498,2/22/19 5:20,,43,43,1,NW,3,0,30.39,0,Fog
,2498.5,2/22/19 5:35,,,,,,,,,,
,2499,2/22/19 5:50,,43,43,1,VAR,2,0,30.39,0,Fog
,2499.5,2/22/19 6:05,,,,,,,,,,
,2500,2/22/19 6:20,,43,43,1,W,3,0,30.39,0,Fog
,2500.5,2/22/19 6:35,,,,,,,,,,
,2501,2/22/19 6:50,,43,43,1,VAR,2,0,30.39,0,Fog
,2501.5,2/22/19 7:05,,,,,,,,,,
,2502,2/22/19 7:20,,43,43,1,NW,1,0,30.39,0,Fog
,2502.5,2/22/19 7:35,,,,,,,,,,
,2503,2/22/19 7:50,,43,43,1,VAR,2,0,30.42,0,Fog
,2503.5,2/22/19 8:05,,,,,,,,,,
,2504,2/22/19 8:20,,43,43,1,VAR,2,0,30.42,0,Fog
,2504.5,2/22/19 8:35,,,,,,,,,,
,2505,2/22/19 8:50,,43,43,1,VAR,2,0,30.45,0,Fog
,2505.5,2/22/19 9:05,,,,,,,,,,
,2506,2/22/19 9:20,,45,43,0.93,VAR,2,0,30.45,0,Fog
,2506.5,2/22/19 9:35,,,,,,,,,,
,2507,2/22/19 9:50,,45,43,0.93,VAR,2,0,30.45,0,Mist
,2507.5,2/22/19 10:05,,,,,,,,,,
,2508,2/22/19 10:20,,45,43,0.93,VAR,2,0,30.45,0,Mist
,2508.5,2/22/19 10:35,,,,,,,,,,
,2509,2/22/19 10:50,,46,43,0.87,W,2,0,30.45,0,Mist
,2509.5,2/22/19 11:05,,,,,,,,,,
,2510,2/22/19 11:20,,48,43,0.82,W,5,0,30.45,0,Mist
,2510.5,2/22/19 11:35,,,,,,,,,,
,2511,2/22/19 11:50,,48,43,0.82,VAR,2,0,30.48,0,Mist
,2511.5,2/22/19 12:05,,,,,,,,,,
,2512,2/22/19 12:20,,48,43,0.82,VAR,2,0,30.45,0,Mist
,2512.5,2/22/19 12:35,,,,,,,,,,
,2513,2/22/19 12:50,,50,45,0.82,VAR,2,0,30.45,0,Mist
,2513.5,2/22/19 13:05,,,,,,,,,,
,2514,2/22/19 13:20,,50,45,0.82,VAR,1,0,30.45,0,Haze
,2514.5,2/22/19 13:35,,,,,,,,,,
,2515,2/22/19 13:50,,52,45,0.76,VAR,2,0,30.45,0,Haze
,2515.5,2/22/19 14:05,,,,,,,,,,
,2516,2/22/19 14:20,,52,45,0.76,E,3,0,30.45,0,Mostly Cloudy
,2516.5,2/22/19 14:35,,,,,,,,,,
,2517,2/22/19 14:50,,52,46,0.82,NE,3,0,30.48,0,Mostly Cloudy
,2517.5,2/22/19 15:05,,,,,,,,,,
,2518,2/22/19 15:20,,52,46,0.82,ENE,3,0,30.48,0,Mostly Cloudy
,2518.5,2/22/19 15:35,,,,,,,,,,
,2519,2/22/19 15:50,,52,46,0.82,ENE,3,0,30.48,0,Mostly Cloudy
,2519.5,2/22/19 16:05,,,,,,,,,,
